"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim","time"
"352",2051,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-21
"353",2051,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-21
"354",2051,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-21
"355",2051,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-21
"356",2051,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-21
"357",2051,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-21
"358",2051,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-21
"359",2051,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-21
"360",2051,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-21
"361",2051,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-21
"362",2051,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-21
"363",2051,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-21
"364",2051,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-21
"365",2051,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-21
"366",2051,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-21
"367",2051,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-21
"368",2051,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-21
"370",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"371",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"372",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"373",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"374",2052,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-22
"375",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"376",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"377",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"378",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"379",2052,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-22
"380",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"381",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"382",2052,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"383",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"384",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"385",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"386",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"387",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"388",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"389",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"390",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"391",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"392",2052,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"393",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"394",2052,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-22
"395",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"396",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"397",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"398",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"399",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"400",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"401",2052,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"402",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"403",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"404",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"405",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"406",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"407",2052,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"408",2052,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"409",2052,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"411",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"412",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"413",2052,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-22
"414",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"415",2052,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"416",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"417",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"418",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"419",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"420",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"421",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"422",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"423",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"424",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"425",2052,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"426",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"427",2052,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"428",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"429",2052,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"430",2052,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-22
"431",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"432",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"433",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"434",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"435",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"436",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"437",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"438",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"439",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"440",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"441",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"442",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"443",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"444",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"445",2052,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-22
"446",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"447",2052,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"448",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"449",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"450",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"452",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"453",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"454",2052,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"455",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"456",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"457",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"458",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"459",2052,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-22
"460",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"461",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"462",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"463",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"464",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"465",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"466",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"467",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"468",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"469",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"470",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"471",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"472",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"473",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"474",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"475",2052,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"476",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"477",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"478",2052,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"479",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"480",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"481",2052,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-22
"482",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"483",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"484",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"485",2052,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-22
"486",2052,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"487",2052,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"488",2052,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"489",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"490",2052,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-22
"491",2052,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"493",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"494",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"495",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"496",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"497",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"498",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"499",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"500",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"501",2053,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-22
"502",2053,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"503",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"504",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"505",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"506",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"507",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"508",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"509",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"510",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"511",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"512",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"513",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"514",2053,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-22
"515",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"516",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"517",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"518",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"519",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"520",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"521",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"522",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"523",2053,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-22
"524",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"525",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"526",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"527",2053,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"528",2053,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-22
"529",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"530",2053,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"531",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"532",2053,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-22
"534",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"535",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"536",2053,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-22
"537",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"538",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"539",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"540",2053,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-22
"541",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"542",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"543",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"544",2053,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-22
"545",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"546",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"547",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"548",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"549",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"550",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"551",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"552",2053,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"553",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"554",2053,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-22
"555",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"556",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"557",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"558",2053,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-22
"559",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"560",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"561",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"562",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"563",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"564",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"565",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"566",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"567",2053,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-22
"568",2053,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-22
"569",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"570",2053,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"571",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"572",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"573",2053,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-22
"575",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"576",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"577",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"578",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"579",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"580",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"581",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"582",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"583",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"584",2053,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-22
"585",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"586",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"587",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"588",2053,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-22
"589",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"590",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"591",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"592",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"593",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"594",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"595",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"596",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"597",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"598",2053,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-22
"599",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"600",2053,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-22
"601",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"602",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"603",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"604",2053,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-22
"605",2053,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-22
"606",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"607",2053,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-22
"608",2053,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-22
"609",2053,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-22
"610",2053,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-22
"611",2053,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-22
"612",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"613",2053,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-22
"614",2053,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-22
"616",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"617",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"618",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"619",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"620",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"621",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"622",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"623",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"624",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"625",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"626",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"627",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"628",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"629",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"630",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"631",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"632",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"633",2054,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-23
"634",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"635",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"636",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"637",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"638",2054,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-23
"639",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"640",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"641",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"642",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"643",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"644",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"645",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"646",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"647",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"648",2054,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-23
"649",2054,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-23
"650",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"651",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"652",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"653",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"654",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"655",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"657",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"658",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"659",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"660",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"661",2054,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-23
"662",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"663",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"664",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"665",2054,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-23
"666",2054,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-23
"667",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"668",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"669",2054,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-23
"670",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"671",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"672",2054,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-23
"673",2054,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-23
"674",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"675",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"676",2054,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-23
"677",2054,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-23
"678",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"679",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"680",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"681",2054,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-23
"682",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"683",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"684",2054,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-23
"685",2054,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-23
"686",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"687",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"688",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"689",2054,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-23
"690",2054,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-23
"691",2054,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-23
"692",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"693",2054,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-23
"694",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
"695",2054,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-23
"696",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"698",2054,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-23
"699",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"700",2054,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-23
"701",2054,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-23
"702",2054,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-23
"703",2054,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-23
