"","Subject","ExperimentName","SocReward1","rewlos3","Srewlos3","card.RESP","ydata","cardname","stim"
"34910",7039,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"35010",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"C",4
"35110",7039,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"35210",7039,"BD Social Play or Pass Angry","MC02_Ang_150%.jpg",15,-1,1,1,"B",1
"35310",7039,"BD Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"D",2
"35410",7039,"BD Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"35510",7039,"BD Social Play or Pass Angry","MC07_Ang_025%.jpg",2.5,-1,1,1,"A",3
"3567",7039,"BD Social Play or Pass Angry","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"35710",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"C",4
"35810",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"35910",7039,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"A",3
"3608",7039,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"36110",7039,"BD Social Play or Pass Angry","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"36210",7039,"BD Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"A",3
"36310",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"3649",7039,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"36510",7039,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"36610",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"D",2
"36710",7039,"BD Social Play or Pass Angry","MC04_Ang_100%.jpg",10,-1,1,1,"B",1
"36810",7039,"BD Social Play or Pass Angry",NA,0,0,3,2,"D",2
"9718",7040,"AB Social Play or Pass Sad",NA,0,0,NA,2,"C",3
"9719",7040,"AB Social Play or Pass Sad","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"9720",7040,"AB Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"9721",7040,"AB Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
