"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"7125",7113,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"7126",7113,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7127",7113,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7128",7113,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7129",7113,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7130",7113,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7131",7113,"playorpass - Version 1",100,1,1,1,1,"B",2
"7132",7113,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7133",7113,"playorpass - Version 1",100,1,1,1,1,"B",2
"7135",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7136",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7137",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7138",7114,"playorpass - Version 1",NA,0,0,3,2,"B",2
"7139",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7140",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7141",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7142",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7143",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7144",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7145",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7146",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7147",7114,"playorpass - Version 1",0,0,0,1,1,"C",3
"7148",7114,"playorpass - Version 1",NA,0,0,3,2,"B",2
"7149",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7150",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7151",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7152",7114,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"7153",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7154",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7155",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7156",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7157",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7158",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7159",7114,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"7160",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7161",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7162",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7163",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7164",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7165",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7166",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7167",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7168",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7169",7114,"playorpass - Version 1",NA,0,0,NA,2,"B",2
"7170",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7171",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7172",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7173",7114,"playorpass - Version 1",0,0,0,1,1,"C",3
"7174",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7176",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7177",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7178",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7179",7114,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"7180",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7181",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7182",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7183",7114,"playorpass - Version 1",0,0,0,1,1,"C",3
"7184",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7185",7114,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"7186",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7187",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7188",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7189",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7190",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7191",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7192",7114,"playorpass - Version 1",NA,0,0,3,2,"C",3
"7193",7114,"playorpass - Version 1",0,0,0,1,1,"C",3
"7194",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7195",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7196",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7197",7114,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"7198",7114,"playorpass - Version 1",NA,0,0,3,2,"D",4
"7199",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7200",7114,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"7201",7114,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"7202",7114,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"7203",7114,"playorpass - Version 1",0,0,0,1,1,"C",3
"7204",7114,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"7205",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7206",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"7207",7114,"playorpass - Version 1",100,1,1,1,1,"B",2
"7208",7114,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"7209",7114,"playorpass - Version 1",100,1,1,1,1,"A",1
"7210",7114,"playorpass - Version 1",NA,0,0,3,2,"A",1
"7211",7114,"playorpass - Version 1",50,0.5,1,1,1,"D",4
